production_P,injection_P,fcv1_pid
529.263805,587.813059,0
530.069392,589.16333,0
530.663366,589.310802,0
531.421049,590.18995,0
532.147624,591.228823,0
532.950274,591.927469,0
533.604868,594.191148,0
534.312165,596.070719,0
535.353041,598.18619,0
536.194667,600.685532,0
537.692785,604.112042,0
538.244435,608.579382,0
539.326433,612.72039,0
539.934067,617.08825,0
541.346268,622.056824,0
542.474301,628.291,0
543.31772,634.72507,0
544.75765,638.804838,0
546.102057,642.520606,0
547.747801,646.304236,0
548.970185,649.084951,0
550.743016,652.755675,0
552.162161,655.771299,0
553.633103,658.090376,0
555.173708,659.708404,0
557.326019,661.19796,0
558.491351,660.521884,0
560.137361,657.434943,0
561.201236,657.382283,0
562.774655,655.438839,0
564.04419,656.282991,0
565.204847,655.05349,0
567.119514,660.300432,0
568.68866,664.167031,0
570.478461,668.186047,0
571.608679,673.973969,0
572.925404,677.74922,0
574.846863,682.503527,0
576.554038,687.496607,0
577.980556,686.266649,0
580.611697,684.832616,0
581.690252,683.037484,0
582.76294,682.536528,0
585.372752,682.338084,0
586.353523,680.755778,0
587.980589,693.221888,0
589.710762,690.912028,0
591.837834,689.402422,0.036818
593.206527,694.462096,0
595.239296,691.278386,0.05089
596.811847,689.821831,0.051258
598.192016,688.642958,0.418696
599.232358,686.789173,0.340834
600.915675,686.104088,2.259557
602.806657,685.949086,6.898455
603.541684,685.76239,12.553174
604.789575,685.011743,21.145408
606.830863,682.939131,32.907449
607.663007,681.298018,45.727821
608.673453,665.336944,60.761301
608.938446,621.369955,76.296837
608.138964,579.930517,90.249806
606.022548,521.741871,100
602.848047,473.269321,99.996257
598.375374,437.503964,96.457122
594.39913,410.468354,86.077024
589.488456,391.371744,67.182121
585.196385,383.813884,41.150669
581.935223,386.5526,15.72327
578.863008,393.723632,0
575.814212,401.460304,0
573.059427,406.826337,0
570.46131,412.036508,0
568.111617,417.668655,0
566.15516,422.657737,0
563.791865,426.690199,0
561.798282,430.931411,0
560.046503,434.182601,0
557.862664,437.514719,0
556.564274,440.222142,0
554.711019,443.37204,0
552.938111,447.011099,0
552.242899,449.951731,0
550.104075,452.875549,0
548.634679,456.007887,0
547.348804,459.068422,0
546.125237,463.479266,0
545.067801,470.545407,0
543.573689,475.748325,0
542.537936,479.5561,0
540.705905,485.271217,0
539.935927,488.826724,0
539.742066,488.578159,0
538.614958,489.86116,0
538.042609,490.184563,0
537.440746,492.308728,0
536.759375,493.83661,0
536.22668,492.32604,0
535.040878,491.906421,0
534.570147,492.790703,0
533.693161,491.805644,0
533.794179,493.550015,0
532.689544,495.988222,0
532.59383,499.942333,0
532.324783,501.250585,0
531.212669,505.864892,0
531.035788,509.95783,5
530.954954,513.735935,5
530.802827,518.478284,5
530.173921,524.438482,10
530.321746,529.226076,10
530.215177,533.823329,10
530.254201,534.988575,15
530.432513,533.539703,15
530.653789,534.493622,15
530.511334,535.31696,15
530.133513,534.3664,15
530.293444,534.381545,15
530.470183,537.254249,15
530.182811,535.769322,15
530.69826,536.222752,20
530.682654,537.666843,20
531.165967,538.840001,20
531.290384,540.060206,20
531.092068,541.411957,20
531.510878,542.704873,20
531.228991,544.134792,20
531.866501,545.048486,20
532.097383,545.497747,20
531.804097,546.374355,25
531.856332,547.322902,25
532.442084,546.214343,25
532.913291,546.461314,25
532.625166,549.068084,25
532.279453,552.026543,25
532.830912,554.446742,25
533.135922,558.335387,25
533.475119,563.060959,25
534.077172,567.717132,25
534.540758,567.712342,25
534.926601,567.773896,25
535.548867,568.966722,25
536.149166,567.910937,25
536.663365,571.730803,25
536.619553,570.290052,25
537.324847,569.524842,30
537.56521,567.914717,30
537.876163,566.715354,30
538.775079,565.81941,30
538.717082,565.054687,30
539.423616,564.978665,30
540.128186,565.805114,30
539.865701,566.116989,30
540.663953,567.337996,30
540.994784,567.748606,30
541.255094,569.408834,35
541.385959,570.058236,35
541.717916,569.849505,35
542.13829,571.566535,35
542.632143,572.876361,35
543.169236,574.416143,35
543.307342,575.138895,35
543.486637,576.912001,40
544.07815,575.428916,40
544.632098,577.501777,40
545.119751,579.990449,40
545.677896,582.499467,40
546.102343,586.477875,45
546.63233,583.992849,45
547.103327,585.214916,45
547.245773,582.636241,45
547.879887,577.319624,45
548.57363,571.846783,45
548.690082,567.334513,45
548.628584,559.066727,45
548.873784,554.404866,45
548.70439,551.121572,45
549.100125,549.827272,45
548.475035,549.503487,45
548.794915,550.030096,45
548.327257,549.267892,45
548.833357,549.642686,45
548.28188,548.342574,45
548.123561,547.834947,45
548.392293,548.796386,45
547.710026,545.89491,45
547.803489,544.855034,45
547.792577,543.561756,45
547.529396,545.419568,45
547.297846,548.176349,45
547.468385,552.832379,45
547.397672,556.83394,40
547.662064,560.116242,40
548.015293,563.037272,40
547.67394,564.687356,40
548.091996,567.533996,40
548.730527,567.441694,40
548.652803,568.284739,40
548.855831,567.290614,35
549.064335,563.697764,35
549.31563,562.965068,35
549.514756,563.92895,35
549.429773,567.43906,35
549.654398,570.362973,33
549.915871,574.157281,33
549.978981,578.213792,33
550.63245,583.197234,33
551.209473,585.931732,33
551.293846,587.241558,33
551.539551,586.595582,33
552.214568,585.518154,33
552.878635,585.284152,33
552.75211,584.060864,33
553.507293,582.899894,33
553.396059,582.2196,33
554.363151,581.575122,33
554.555819,582.017053,33
555.090747,582.813918,33
555.028057,584.363692,33
555.306176,587.268862,33
555.793771,590.274026,33
556.703695,592.500458,33
556.366969,594.218079,33
557.085312,597.3303,33
558.213289,600.0752,33
558.430158,602.569979,37
558.991623,604.253664,37
559.707181,606.463252,37
560.582537,607.454581,40
561.239268,608.523239,40
561.747343,609.145796,40
562.24547,609.397262,45
563.245109,608.917329,45
563.611358,606.471326,45
564.407569,601.369996,45
565.182908,599.855752,45
565.418826,599.192788,45
565.779619,599.592509,45
566.57913,599.842658,45
566.496904,600.611915,45
567.298676,600.48538,45
567.592124,602.143909,45
567.736306,603.369373,45
568.822482,603.950903,45
568.698513,604.725752,45
569.178697,604.81356,47
569.823323,602.542485,47
570.275061,600.684663,47
571.307905,598.279457,47
570.994578,595.776003,47
571.192426,594.159722,47
571.743904,593.082646,47
571.598263,593.097792,47
572.160892,593.831261,47
571.71006,595.003091,47
572.681587,595.954863,47
573.087328,596.960488,47
572.868513,597.89408,47
573.686597,598.601467,47
573.875001,599.326452,47
574.595491,597.97201,47
574.407935,598.609044,47
574.946975,598.868364,47
574.957,599.0981,47
575.492729,598.890266,49
576.223034,597.012384,49
576.559227,594.690014,49
576.341079,593.619418,49
576.972723,593.034281,49
576.395995,592.782138,49
576.979353,593.177039,49
577.051582,594.086973,49
577.129907,594.03897,49
577.737283,592.784342,49
577.959456,592.012309,49
577.705566,589.714732,49
577.956336,587.689845,49
577.585394,585.572131,49
577.853268,583.090406,49
577.849481,581.060347,49
578.187457,580.342052,49
577.720618,581.342915,49
577.409838,581.498938,49
577.86088,581.716974,49
577.828199,582.543709,49
577.668068,582.77418,49
577.9724,582.266353,49
577.620135,582.002051,49
578.070547,580.765078,49
578.032,580.169051,49
577.607705,578.795437,49
577.550882,576.833536,49
577.429355,575.243862,49
577.500172,573.874981,49
577.29681,573.681434,49
577.132196,574.561621,49
577.433552,574.831639,47
576.802299,575.753913,47
577.244298,576.65522,47
577.303173,577.122068,47
577.039897,577.619064,47
576.804226,577.740378,47
576.444244,576.119984,47
576.68268,575.66977,47
576.096318,574.69769,47
576.340097,573.360302,45
576.044121,571.762134,45
576.077584,570.302907,45
576.046143,570.842141,45
575.45299,572.0533,45
575.672501,572.718391,45
575.575318,573.980225,45
575.508621,574.832021,45
575.269059,575.658757,45
575.880203,575.931972,45
575.798969,576.304647,45
575.550163,575.473655,45
575.114765,575.077999,43
575.183494,572.820657,43
575.127986,570.414039,43
574.453646,569.068358,43
574.369512,567.624095,43
574.717514,566.841039,43
573.887765,568.161354,41
573.866559,568.696618,41
573.88496,569.814682,41
573.580847,572.069991,38
573.285616,573.924339,38
573.30807,574.609777,38
573.603855,575.548675,38
573.280741,576.804725,38
573.317419,576.865831,38
573.417864,576.244868,38
573.375282,575.557216,38
573.207682,575.044741,38
573.375378,575.628457,38
573.257504,576.367518,38
573.1204,577.876714,36
573.514628,580.406956,36
573.530539,582.752917,36
573.287409,584.823717,36
573.593515,587.728686,36
573.868086,590.734795,36
573.591359,592.573044,36
574.456117,595.476983,36
574.517958,597.746769,36
574.955073,599.307213,36
575.400172,600.269931,36
575.695099,600.040233,36
576.209069,600.063442,38
576.611634,600.857883,38
576.718957,603.089812,38
577.312979,605.924132,38
577.183182,607.37749,38
577.610453,610.009082,38
578.12965,612.696512,38
578.906935,614.690402,38
579.439517,616.296959,38
580.073717,617.453711,40
580.777265,618.484978,40
581.044138,618.801425,40
581.665508,617.230703,42
582.234289,613.311253,42
582.873907,611.927685,44
583.332962,609.918688,44
583.598995,608.632242,44
584.356744,607.854932,44
584.159153,607.262083,46
584.714571,606.456877,46
585.162436,605.558557,46
585.007876,604.620308,46
584.958388,602.938341,46
584.9993,601.653355,46
585.652101,600.084648,46
585.114446,598.119168,46
585.675062,595.413138,44
585.876516,593.147417,44
585.677437,591.966491,44
585.524813,590.00772,44
585.857686,588.761166,44
585.52177,589.106528,44
585.764976,589.353967,44
585.903969,589.890653,44
585.588705,590.190255,44
585.655268,590.112191,44
585.632308,590.020566,44
585.315451,589.23938,44
585.283228,588.387689,44
585.590432,586.904327,44
585.740337,585.615772,44
584.979288,583.466708,44
585.395445,582.229258,44
585.445391,581.644989,44
585.613764,581.940964,44
584.769267,582.714649,44
584.438035,583.58599,44
584.915014,584.681837,44
585.188907,584.719981,44
584.630208,585.714412,44
584.885968,585.336173,44
584.630208,585.214668,42
584.884975,584.037101,42
584.788097,582.427043,42
584.505104,581.336597,42
584.376852,580.542939,42
583.951117,579.097683,42
583.786446,578.158222,42
583.518476,577.629733,42
583.594779,579.221975,42
583.442451,580.296607,42
583.29183,581.261262,42
583.051943,582.053642,42
583.122322,581.745613,42
583.031272,581.706896,42
583.28128,581.72415,42
583.029727,581.231086,42
582.581318,579.681713,42
582.784317,578.5022,41
582.755366,577.185627,41
582.575356,576.289998,41
582.171876,575.516237,41
581.880431,575.330305,41
581.924949,576.678849,41
582.142114,576.497231,41
581.631969,577.973378,39
581.390603,578.781657,39
581.867162,579.080543,39
580.961892,580.134657,39
581.470473,579.886904,39
581.469996,580.53204,39
580.959012,580.21505,39
581.147636,578.742472,39
581.046637,578.72998,39
580.68198,578.526345,38
580.760085,577.427702,38
580.647258,577.783648,38
580.618527,578.840205,38
580.949768,579.987576,38
580.377572,580.900316,38
580.479868,582.418978,38
580.502504,583.754019,38
580.743049,584.323448,38
580.165959,584.597216,38
580.698273,584.777375,38
580.177215,584.067058,38
580.158919,583.51159,38
580.24331,582.278558,38
580.485858,581.287468,38
580.795742,580.650797,38
580.031726,580.863832,38
580.600603,581.11273,38
579.826218,582.687947,38
580.387874,583.877385,38
580.356386,585.171809,38
580.037755,586.034933,38
580.079898,587.028581,38
580.148684,586.636361,38
580.194423,586.883064,38
580.622628,586.025962,38
580.267034,584.963211,38
580.47878,584.801615,38
579.735254,583.685412,38
580.569887,583.816699,38
580.312401,584.838299,38
580.6493,585.635145,38
579.520722,586.865152,38
580.203771,587.716175,38
580.380605,589.007459,38
580.5835,589.777842,38
580.536339,590.212939,38
580.402087,590.09967,38
580.717084,589.004625,38
580.632015,588.357055,38
580.957352,587.229982,38
580.654346,587.500229,38
581.351007,587.212757,38
580.765046,587.384985,38
580.953193,588.219488,38
581.203811,589.084922,38
581.062872,590.2148,38
581.292791,591.531737,38
581.467545,592.381873,38
581.68388,593.033088,38
581.809241,593.306437,38
581.603743,593.795807,38
582.077649,593.515311,38
581.584464,592.947704,38
582.04225,592.597427,38
582.031118,592.021651,38
582.141551,591.719625,38
582.412688,591.352791,38
582.292716,592.088588,38
582.700985,592.927501,38
582.603258,593.478808,38
582.903364,594.844482,38
583.024547,596.196404,38
583.243057,596.698591,38
583.646948,596.896424,38
583.333153,597.671225,38
583.603278,597.666367,38
584.093563,597.668972,38
584.030053,597.001953,38
583.940386,596.614114,38
583.96223,595.585118,38
584.19027,595.16714,38
584.772043,596.89274,38
584.584917,597.738238,38
584.910988,598.84296,38
585.08001,599.336959,38
585.088767,600.546104,38
585.064585,600.746284,38
585.456066,602.346494,38
585.679555,602.298024,38
586.142787,602.331273,38
585.279527,601.017371,38
586.540182,600.519955,38
586.327376,599.948875,38
586.330429,599.430636,38
586.953468,599.495616,38
586.721385,600.419006,38
587.256856,601.414534,38
587.290996,601.302849,38
587.47983,602.343431,38
587.844668,602.98517,36
588.045721,603.762194,36
588.120431,603.804662,36
588.518817,603.244012,36
588.643645,602.424263,36
588.684967,601.31871,36
588.674408,600.495219,36
588.780376,599.821615,36
589.247892,599.188055,36
588.641823,599.379808,36
589.573792,599.340175,36
589.147179,600.138224,36
589.295444,601.456353,36
589.701767,604.09808,36
589.892948,606.278341,36
589.451969,607.802081,36
590.227671,609.281129,36
590.897785,609.636646,36
590.620258,610.445688,36
591.242477,610.02919,36
591.246168,610.283299,38
591.753671,610.249192,38
591.773083,610.583455,38
591.733592,611.57382,38
592.184109,612.858825,38
592.519052,613.978138,38
593.005579,614.644241,38
593.67471,616.022159,38
593.807627,617.013469,38
593.901634,617.626884,38
594.65136,618.225057,38
594.806379,618.705095,38
594.787978,618.293311,38
595.149487,618.599727,38
595.79086,618.715344,38
596.090318,617.680937,38
596.041688,618.162281,38
596.509108,618.584009,38
596.973858,619.482062,38
597.418785,620.765015,38
597.769629,621.103525,38
597.92129,621.701183,38
598.452421,622.944083,38
598.210245,623.481122,38
598.592777,624.44008,38
598.842604,624.495479,38
599.705139,624.33603,38
599.906392,624.312181,38
600.641582,623.891064,38
600.855169,623.186845,38
601.119543,624.036027,37.722326
601.723685,624.12915,40.736832
602.023114,625.52959,42.537052
601.947298,625.925666,43.206718
603.048385,626.432062,44.176487
603.012184,626.986785,44.650322
602.948044,626.046102,45.123255
603.715961,624.848333,46.062795
603.840321,620.789999,46.748225
603.612416,615.778061,47.300902
604.12755,612.449016,48.241443
603.796719,609.888006,48.753091
603.850433,607.233453,49.453286
603.903765,605.403393,50.175743
604.125585,604.280233,50.968569
603.926602,601.942059,51.542459
603.818735,601.090453,52.148629
603.309314,599.929913,52.48597
603.552749,599.631513,53.176852
603.858512,598.257488,53.887866
602.701947,598.95683,39.622642
602.774959,601.198006,35.220126
602.757855,602.521012,35.220126
602.962438,603.381703,35.220126
602.360299,604.821739,35.220126
602.614809,604.727957,35.220126
602.449755,605.244936,35.220126
603.026788,606.090586,35.220126
602.828272,605.512425,35.220126
602.817197,606.072645,35.220126
602.94771,606.525064,35.220126
602.537867,607.937682,35.220126
603.19912,609.96253,35.220126
603.022686,611.25976,35.220126
602.893128,612.025914,35.220126
603.213829,614.184732,35.220126
603.124944,615.71749,35.220126
603.53763,616.897012,35.220126
603.610956,617.361599,35.220126
603.937762,618.080973,35.220126
603.803339,617.957711,35.220126
604.485644,618.266647,35.220126
603.964796,618.344043,35.220126
604.678398,618.680053,35.220126
605.19958,619.216052,35.220126
605.30801,622.083803,35.220126
605.646024,623.692793,35.220126
605.834439,625.222793,35.220126
606.842148,626.804307,35.220126
606.494461,628.778662,35.220126
607.174715,630.07698,35.220126
606.914558,631.307454,38
607.696632,632.523365,38.138591
607.878454,633.405156,38.4219
608.320482,633.562411,38.744266
608.968819,634.573761,39.103374
609.36856,634.725738,39.446273
609.044158,636.24796,39.727355
609.821423,637.612289,40.164258
609.930254,639.407965,41.91936
610.960685,639.627003,44.23845
611.471402,640.217761,45.851223
611.293452,640.535906,45.861265
612.021545,640.340898,46.327642
612.85986,639.934821,46.853695
613.567739,638.53859,47.318741
613.168361,637.429907,47.232554
614.043096,636.761218,47.7856
613.863582,635.026886,47.814994
614.777351,633.668036,48.392506
614.683478,632.334303,48.470116
615.165426,630.980701,48.837744
614.618298,629.619064,48.693838
615.279274,627.999529,49.153604
615.807972,624.966498,49.548713
615.405713,622.923355,49.479187
615.733969,619.57947,49.776416
615.765219,619.086798,49.924622
615.869556,620.808084,50.109805
615.46681,620.78496,50.042562
615.603113,620.819516,50.243017
615.3019,619.713582,50.224533
615.843534,619.287226,50.628614
615.296759,619.45284,50.488342
615.999439,618.405912,50.973878
615.595968,620.477685,51.552214
615.886459,617.337206,52.480904
614.757958,611.260208,52.690717
614.094578,606.172582,33.962264
613.127038,613.524966,33.962264
613.395847,619.963502,33.962264
613.920873,625.143469,33.962264
615.302348,634.734041,36
617.32285,641.680386,36
620.74507,654.435791,40
624.810942,662.901571,50
626.84395,645.818644,55
627.255052,615.510696,60
623.309313,587.04844,60
617.901076,559.723869,60
609.780167,534.458063,60
601.415232,520.452334,34.591195
593.283011,532.718302,34.591195
588.085041,545.438788,30
583.599148,543.870949,30
579.608786,547.73355,30
576.827435,552.401146,25
574.083171,556.673135,25
572.581657,564.486116,25
571.637449,566.557574,25
571.84951,574.911192,25
571.683065,578.080406,25
572.219576,586.421121,25
573.289259,589.159045,25
574.762157,595.473213,25
577.399011,601.772408,25
579.107264,607.906504,25
582.278207,615.934008,25
585.666276,621.455043,25
590.016974,631.260759,25
593.823404,637.423876,25
598.588609,645.326392,30
603.461232,650.422377,30
608.179133,656.28614,35
613.390658,660.01253,35
618.245891,667.786221,35
623.697484,671.37261,35
627.91868,677.221781,35
633.889041,678.280285,40
637.810569,665.292004,50
639.00881,644.889347,50
638.739209,642.093314,45
638.974183,639.458993,45
638.716325,637.006108,45
638.109368,638.476434,45
638.365595,641.262513,45
638.642646,642.635068,45
638.150892,639.976383,45
637.930522,639.003539,45
637.455299,636.147804,40
637.389317,638.357515,40
637.558539,641.045995,40
637.966865,646.60108,42
638.868625,651.245315,42
640.601965,657.402372,42
642.406762,664.48091,42
645.25067,671.569097,45
647.999732,677.416044,45
651.474768,667.148299,50
651.461128,647.671656,50
649.700916,639.698491,50
648.303682,634.3385,50
646.179997,628.461825,50
643.664993,626.422891,50
641.609998,624.531686,50
639.600151,622.330945,50
637.774531,621.086929,50
635.073765,617.953245,50
632.906505,619.649986,45
631.534607,618.011183,45
629.520582,616.640737,45
627.449504,616.688959,45
625.912906,615.501134,45
625.044876,616.715671,45
624.074207,614.079794,45
622.803012,613.524126,45
621.501121,615.765941,45
619.486781,614.128445,45
619.027316,612.953217,43
617.418527,607.117521,43
616.238524,609.608417,43
615.758455,608.209809,38
614.552831,612.79164,38
614.748085,614.97693,25
614.519025,617.466365,25
614.808171,623.742704,25
614.941641,627.424545,25
616.090603,633.669906,28
617.309601,638.067781,30
619.281693,642.139886,30
620.84935,648.482531,30
623.138298,652.22083,30
625.309765,656.897007,30
627.814056,662.679365,30
631.20347,666.290109,30
633.842185,672.84849,40
637.404389,676.128196,40
641.023445,681.829436,45
644.611109,681.871665,50
646.416201,657.619606,50
645.979811,645.238269,30
645.65002,639.491764,30
645.179871,637.893158,30
644.637627,635.847629,30
643.686427,638.827818,30
643.410312,639.062765,30
642.817511,639.717855,30
642.305276,643.130146,30
642.185562,645.008066,30
643.400258,647.753891,30
643.686275,651.335003,30
644.359041,652.346239,30
644.793494,656.367115,30
645.819461,658.910489,30
647.2261,660.775487,35
648.042485,665.141955,35
649.870882,667.358786,35
651.32099,671.187422,40
653.613716,675.173361,40
655.227008,676.684265,45
657.300089,673.84648,50
657.090584,643.438022,50
653.61611,616.5899,40
649.687275,611.189092,35
646.627376,606.948166,30
642.86594,605.881426,30
640.01504,607.06217,30
636.742536,606.488275,30
634.583575,607.182454,30
632.350973,609.910023,30
630.553016,611.357865,30
629.314311,612.8863,30
627.341933,616.45512,30
626.636381,618.005943,30
626.233549,619.762807,30
625.832482,623.479519,30
624.951137,624.588707,30
625.288912,626.562461,30
625.946702,629.646472,30
625.436538,630.861229,30
626.403506,632.408111,30
627.088119,636.17254,30
627.678831,637.702406,30
628.882709,640.443584,30
629.730612,644.465663,30
630.868175,647.020241,35
632.443444,650.773857,35
634.578891,654.750367,35
636.068319,656.010549,40
637.864989,661.301218,45
639.540113,664.493526,45
641.665076,666.398692,45
644.29389,669.509616,45
645.467758,656.604075,45
645.332638,636.63225,30
643.534605,621.098524,30
641.517813,615.102778,30
638.965818,612.496809,30
636.774033,613.083607,30
634.17874,611.741057,30
632.956509,613.106969,30
630.568059,615.225943,30
629.40495,614.488352,30
628.144439,616.177734,30
627.532751,617.585866,30
626.993683,617.091657,30
625.905189,614.97045,30
624.664356,610.840017,30
623.183046,607.024064,30
621.88125,608.435727,30
621.177205,608.524508,30
619.901784,609.200107,30
619.374068,611.410973,25
618.642446,611.871685,25
618.05907,613.260712,25
617.824554,615.219797,25
617.416914,616.577971,25
617.296323,618.753889,25
617.520603,621.327296,25
618.425501,621.855002,25
618.42738,624.293829,25
619.339823,627.159757,25
620.126132,627.911664,25
620.638862,631.020153,25
621.656597,634.295269,27
622.469195,635.090655,27
623.562831,639.468584,27
625.063563,642.141737,27
626.583812,644.337974,30
627.91868,648.255954,30
629.780911,650.14984,30
631.447764,654.157318,30
634.157067,658.135879,30
636.241156,659.352353,30
638.149251,664.524714,30
640.866128,667.389363,35
642.80242,664.459781,35
644.438959,656.093824,35
644.92809,646.439178,35
644.401089,639.839723,35
643.761099,631.180347,35
641.68569,618.649448,35
638.87059,615.476875,35
636.80556,614.0504,30
634.901376,614.117509,30
633.21451,615.472914,30
632.100384,615.606129,30
630.506876,615.823344,30
628.619128,618.087386,30
628.299295,618.938896,30
627.236489,620.651154,30
627.04176,623.271685,30
626.855902,623.614213,30
626.560413,625.615413,30
626.659685,628.15121,30
626.690591,629.599968,30
627.203121,633.005464,30
627.623581,634.604844,30
628.294382,637.029642,30
629.655769,639.584172,30
630.672072,642.668136,30
631.750112,646.589389,30
634.088883,651.304922,30
634.459692,653.011845,35
636.732615,658.228201,35
638.059031,661.347083,35
641.041798,665.447178,40
642.882939,664.268228,40
643.753696,651.640369,40
644.227307,640.233689,40
642.577767,626.083731,40
640.329073,613.86109,40
637.693115,612.994225,40
635.096506,611.45325,35
633.408075,613.017176,35
630.966846,613.874145,35
629.649988,614.099586,35
627.744011,616.073235,35
627.219242,617.042319,35
626.670712,617.203581,35
625.698479,617.421474,35
624.62393,611.006929,35
623.114346,605.054872,35
621.236757,603.621851,35
619.218239,602.612876,35
618.466948,602.983538,25
616.809738,605.583933,25
615.533421,605.533392,25
614.955673,607.5549,25
614.299275,609.320257,25
613.518099,610.140093,25
613.680366,613.066401,25
613.690506,614.73225,25
613.364406,615.516937,25
613.798001,618.862473,30
614.154578,619.686594,30
614.788302,622.160941,30
615.073489,624.819894,30
615.982107,626.168982,30
616.340153,628.536291,30
617.949171,631.980228,30
619.346567,634.079896,30
620.579816,637.084068,30
621.482873,640.566559,35
623.508526,643.45519,35
625.46505,647.300699,35
627.484026,649.821169,40
629.692293,653.904621,40
631.952053,657.094935,40
634.057137,660.526999,45
636.373434,661.707266,45
638.24548,646.108102,30
638.136888,639.974512,30
637.655837,631.244898,30
636.326864,625.053113,30
635.202608,625.729847,30
634.682742,624.859155,30
633.885263,624.361472,30
633.24182,626.629112,30
632.326439,626.552441,35
632.309555,627.519329,35
631.17638,629.837252,35
631.488515,630.184294,35
631.196288,632.736477,35
631.402034,635.017095,35
631.332972,631.553251,35
631.04705,628.119851,35
630.187453,622.532767,35
629.122682,618.4116,25
628.378078,620.507451,25
627.605753,620.636781,25
626.966974,621.663974,25
626.498629,623.430963,25
626.378218,624.269398,25
625.623235,625.843336,25
626.166538,628.200797,25
626.473636,629.185064,25
626.326087,631.860135,25
626.883508,633.145655,25
627.208416,634.654727,25
627.952524,636.838834,25
628.293428,637.725329,25
628.978157,636.861337,25
629.944915,635.421998,25
630.163606,633.6157,25
629.995261,634.609405,25
631.288854,635.879904,25
631.818736,636.369723,25
632.05101,638.639806,25
632.476077,640.102726,25
633.056964,640.893369,25
634.184025,644.815482,25
635.029141,645.784832,25
635.858118,647.50442,25
637.165142,647.301004,20
637.763408,646.399153,20
638.08057,647.737257,20
638.951061,648.897598,25
639.856464,648.551367,30
640.775813,648.950782,30
641.597197,649.079445,35
642.032938,647.719926,35
642.542988,649.200473,35
643.035668,649.238312,35
644.339953,651.768392,35
644.515824,652.94362,40
645.419281,653.126871,45
645.872193,648.162353,45
644.892843,633.700025,45
642.649081,617.368537,30
640.417032,614.987189,30
637.640231,612.940248,30
635.321645,613.932006,30
633.281044,613.91229,30
631.134265,613.724602,30
630.219666,616.028248,30
628.399941,617.083088,30
627.284794,616.96038,30
626.932939,619.970516,30
625.890918,620.882712,30
625.310747,621.552317,30
625.074342,623.77915,30
624.740859,623.745414,30
624.594931,624.174376,30
624.612636,625.132284,30
624.461071,625.707048,30
624.74539,627.093546,30
624.529112,628.672827,30
625.360607,629.474254,30
625.709544,631.736206,30
626.610903,632.963359,30
626.875924,633.296344,30
626.915902,635.458186,30
628.101466,635.421024,30
628.328627,635.017124,30
628.778143,636.3326,30
629.488531,637.427168,30
630.364001,638.733445,30
630.470151,640.452478,30
631.82837,641.305258,30
633.123288,644.636545,30
633.839667,645.653975,30
634.692186,648.019109,30
635.642537,648.886899,35
637.146703,648.548342,35
637.792092,649.791928,35
638.868205,650.35775,35
639.730645,651.902466,35
641.219128,654.601453,35
642.474746,655.713867,35
644.254885,660.037075,40
646.02246,661.829582,45
646.705118,659.599362,45
647.487202,653.887481,45
648.290022,642.808766,45
646.701017,631.49644,30
644.636254,627.885859,25
643.129026,625.980129,25
641.759121,626.901344,25
639.857771,627.213743,30
638.683606,627.953425,30
637.841723,629.186877,30
636.983567,629.986099,30
636.551221,631.617688,30
635.919597,633.849368,30
635.75794,634.408844,30
635.710035,636.954785,30
636.027206,638.447528,30
636.500169,639.983826,30
636.655015,643.019959,30
637.40479,644.32969,30
638.786275,647.062212,30
640.061028,649.879812,30
641.302232,651.883761,30
642.695002,655.418168,30
644.402539,657.409482,40
645.990858,659.301736,40
647.976495,654.822275,40
647.800634,647.533336,40
647.394511,640.702914,40
645.789881,627.724367,40
642.44819,622.160559,25
640.196291,621.92985,25
638.758964,621.529309,25
636.494026,622.40963,25
634.778886,623.487535,25
633.368441,623.836266,25
632.601057,626.649152,25
632.125262,628.052876,25
631.450301,628.839701,25
631.212246,631.444076,30
631.573002,632.704192,30
631.931811,634.535951,30
632.211694,637.403577,30
632.875599,637.812288,30
634.23729,641.25423,30
634.899316,644.107675,30
635.477903,645.41461,30
637.810445,648.576303,30
639.544558,651.195747,30
640.294619,652.851175,30
642.334637,655.917235,40
643.895846,657.447865,40
645.497873,652.525786,40
645.6376,644.268594,40
644.76793,633.544355,40
642.391814,625.094111,40
639.904655,618.234448,40
637.653166,617.262043,40
634.909007,617.792441,20
632.947408,617.145692,20
631.343589,618.570105,20
629.726529,620.342485,20
628.628867,620.484461,20
627.816898,622.823961,25
627.130282,624.710699,25
627.362089,625.510962,25
626.843864,627.971433,25
626.187963,630.12942,30
627.132342,631.217699,35
627.146116,633.960748,35
627.619527,635.797145,35
629.54877,636.996279,35
629.51627,640.33,35
630.545948,642.203253,35
631.202555,643.874857,35
632.438236,647.193986,35
634.108304,648.451916,35
634.907443,651.610575,35
636.681868,654.042798,35
638.292069,655.82769,35
639.539998,658.592545,40
641.473056,660.359285,40
643.194425,662.651861,40
645.582551,665.617975,40
646.656107,667.825921,40
649.159349,670.357919,50
651.135228,671.264208,55
651.073215,644.175089,55
648.835348,617.738788,55
644.563958,602.974538,25
639.852438,599.25837,30
635.86759,598.514174,30
632.767827,596.947881,30
629.106647,596.376333,30
626.176144,598.012684,30
623.275622,597.92479,30
621.364685,598.857819,30
619.289057,600.977337,30
617.48468,600.923026,30
616.279513,602.124679,30
614.744966,603.796913,30
614.005675,605.0221,30
612.690142,605.885682,30
